# OpenSignals Text File Format. Version 1
# {"98:D3:11:FD:1F:39": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FD:1F:39", "device connection": "/dev/tty.BITalino-1F-39-DevB", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "You Matter To Me, Trump", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-1-28", "time": "17:53:16.544", "channels": [5, 6], "sensor": ["ECGBIT", "EDABITREV"], "label": ["A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A5", "A6"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	446	540	
1	0	0	0	0	496	540	
2	0	0	0	0	514	540	
3	0	0	0	0	531	540	
4	0	0	0	0	488	540	
5	0	0	0	0	488	540	
6	0	0	0	0	468	540	
7	0	0	0	0	463	540	
8	0	0	0	0	407	540	
9	0	0	0	0	511	540	
10	0	0	0	0	456	541	
11	0	0	0	0	564	541	
12	0	0	0	0	531	541	
13	0	0	0	0	564	541	
14	0	0	0	0	635	541	
15	0	0	0	0	620	541	
0	0	0	0	0	783	541	
1	0	0	0	0	832	541	
2	0	0	0	0	851	541	
3	0	0	0	0	911	541	
4	0	0	0	0	861	542	
5	0	0	0	0	849	542	
6	0	0	0	0	841	542	
7	0	0	0	0	872	542	
8	0	0	0	0	765	542	
9	0	0	0	0	760	542	
10	0	0	0	0	864	542	
11	0	0	0	0	862	542	
12	0	0	0	0	897	542	
13	0	0	0	0	941	542	
14	0	0	0	0	610	542	
15	0	0	0	0	456	542	
0	0	0	0	0	443	542	
1	0	0	0	0	414	542	
2	0	0	0	0	438	542	
3	0	0	0	0	560	542	
4	0	0	0	0	624	542	
5	0	0	0	0	820	542	
6	0	0	0	0	793	542	
7	0	0	0	0	872	542	
8	0	0	0	0	798	542	
9	0	0	0	0	736	542	
10	0	0	0	0	782	542	
11	0	0	0	0	793	542	
12	0	0	0	0	906	542	
13	0	0	0	0	1022	543	
14	0	0	0	0	1022	543	
15	0	0	0	0	1022	543	
0	0	0	0	0	1022	543	
1	0	0	0	0	1022	543	
2	0	0	0	0	1022	543	
3	0	0	0	0	1022	543	
4	0	0	0	0	1022	543	
5	0	0	0	0	767	543	
6	0	0	0	0	662	543	
7	0	0	0	0	809	543	
8	0	0	0	0	586	544	
9	0	0	0	0	577	544	
10	0	0	0	0	361	544	
11	0	0	0	0	472	544	
12	0	0	0	0	59	544	
13	0	0	0	0	0	544	
14	0	0	0	0	0	544	
15	0	0	0	0	0	544	
0	0	0	0	0	0	544	
1	0	0	0	0	0	545	
2	0	0	0	0	0	545	
3	0	0	0	0	0	545	
4	0	0	0	0	0	545	
5	0	0	0	0	0	545	
6	0	0	0	0	0	545	
7	0	0	0	0	0	545	
8	0	0	0	0	31	545	
9	0	0	0	0	115	545	
10	0	0	0	0	446	545	
11	0	0	0	0	380	545	
12	0	0	0	0	67	545	
13	0	0	0	0	250	545	
14	0	0	0	0	522	545	
15	0	0	0	0	482	545	
0	0	0	0	0	431	546	
1	0	0	0	0	283	545	
2	0	0	0	0	243	546	
3	0	0	0	0	52	546	
4	0	0	0	0	0	546	
5	0	0	0	0	0	546	
6	0	0	0	0	0	546	
7	0	0	0	0	0	547	
8	0	0	0	0	31	547	
9	0	0	0	0	214	547	
10	0	0	0	0	55	547	
11	0	0	0	0	0	547	
12	0	0	0	0	0	547	
13	0	0	0	0	0	547	
14	0	0	0	0	0	547	
15	0	0	0	0	0	547	
0	0	0	0	0	0	547	
1	0	0	0	0	0	547	
2	0	0	0	0	0	547	
3	0	0	0	0	0	547	
4	0	0	0	0	0	547	
5	0	0	0	0	299	547	
6	0	0	0	0	284	547	
7	0	0	0	0	441	547	
8	0	0	0	0	590	547	
9	0	0	0	0	825	548	
10	0	0	0	0	698	547	
11	0	0	0	0	692	548	
12	0	0	0	0	1020	548	
13	0	0	0	0	988	548	
14	0	0	0	0	1022	548	
15	0	0	0	0	980	548	
0	0	0	0	0	948	548	
1	0	0	0	0	1022	548	
2	0	0	0	0	986	548	
3	0	0	0	0	1022	548	
4	0	0	0	0	1022	548	
5	0	0	0	0	1022	548	
6	0	0	0	0	1022	548	
7	0	0	0	0	1023	548	
8	0	0	0	0	1022	548	
9	0	0	0	0	1022	548	
10	0	0	0	0	1022	548	
11	0	0	0	0	1023	549	
12	0	0	0	0	1022	549	
13	0	0	0	0	1022	549	
14	0	0	0	0	1022	549	
15	0	0	0	0	999	549	
0	0	0	0	0	1013	549	
1	0	0	0	0	1022	549	
2	0	0	0	0	847	549	
3	0	0	0	0	471	549	
4	0	0	0	0	411	549	
5	0	0	0	0	467	549	
6	0	0	0	0	448	549	
7	0	0	0	0	353	550	
8	0	0	0	0	333	549	
9	0	0	0	0	283	550	
10	0	0	0	0	284	550	
11	0	0	0	0	355	550	
12	0	0	0	0	356	550	
13	0	0	0	0	354	550	
14	0	0	0	0	304	550	
15	0	0	0	0	120	550	
0	0	0	0	0	135	550	
1	0	0	0	0	84	550	
2	0	0	0	0	4	550	
3	0	0	0	0	0	550	
4	0	0	0	0	0	550	
5	0	0	0	0	0	550	
6	0	0	0	0	0	550	
7	0	0	0	0	0	550	
8	0	0	0	0	0	550	
9	0	0	0	0	0	550	
10	0	0	0	0	0	550	
11	0	0	0	0	0	551	
12	0	0	0	0	0	551	
13	0	0	0	0	0	551	
14	0	0	0	0	111	551	
15	0	0	0	0	219	551	
0	0	0	0	0	335	551	
1	0	0	0	0	398	551	
2	0	0	0	0	515	551	
3	0	0	0	0	600	551	
4	0	0	0	0	633	551	
5	0	0	0	0	736	551	
6	0	0	0	0	721	551	
7	0	0	0	0	724	551	
8	0	0	0	0	820	551	
9	0	0	0	0	754	551	
10	0	0	0	0	882	552	
11	0	0	0	0	902	551	
12	0	0	0	0	1022	552	
13	0	0	0	0	1022	552	
14	0	0	0	0	1022	552	
15	0	0	0	0	1022	552	
0	0	0	0	0	1022	552	
1	0	0	0	0	1022	552	
2	0	0	0	0	1022	552	
3	0	0	0	0	1022	552	
4	0	0	0	0	1022	552	
5	0	0	0	0	1022	552	
6	0	0	0	0	1022	552	
7	0	0	0	0	1022	552	
8	0	0	0	0	1022	552	
9	0	0	0	0	1020	552	
10	0	0	0	0	1022	552	
11	0	0	0	0	1022	552	
12	0	0	0	0	1022	552	
13	0	0	0	0	1022	552	
14	0	0	0	0	1022	552	
15	0	0	0	0	1022	552	
0	0	0	0	0	1022	552	
1	0	0	0	0	1022	552	
2	0	0	0	0	1022	552	
3	0	0	0	0	1022	552	
4	0	0	0	0	1022	552	
5	0	0	0	0	1022	553	
6	0	0	0	0	1022	553	
7	0	0	0	0	1022	552	
8	0	0	0	0	979	553	
9	0	0	0	0	935	553	
10	0	0	0	0	641	553	
11	0	0	0	0	627	553	
12	0	0	0	0	454	553	
13	0	0	0	0	356	553	
14	0	0	0	0	404	553	
15	0	0	0	0	213	553	
0	0	0	0	0	220	553	
1	0	0	0	0	282	553	
2	0	0	0	0	382	553	
3	0	0	0	0	320	553	
4	0	0	0	0	306	553	
5	0	0	0	0	358	553	
6	0	0	0	0	358	553	
7	0	0	0	0	428	553	
8	0	0	0	0	352	553	
9	0	0	0	0	255	553	
10	0	0	0	0	355	552	
11	0	0	0	0	392	552	
12	0	0	0	0	519	553	
13	0	0	0	0	591	552	
14	0	0	0	0	671	553	
15	0	0	0	0	585	552	
0	0	0	0	0	533	552	
1	0	0	0	0	424	552	
2	0	0	0	0	336	552	
3	0	0	0	0	415	552	
4	0	0	0	0	279	552	
5	0	0	0	0	340	552	
6	0	0	0	0	316	552	
7	0	0	0	0	191	552	
8	0	0	0	0	121	552	
9	0	0	0	0	126	551	
10	0	0	0	0	184	551	
11	0	0	0	0	198	552	
12	0	0	0	0	318	551	
13	0	0	0	0	333	552	
14	0	0	0	0	281	552	
15	0	0	0	0	360	552	
0	0	0	0	0	309	552	
1	0	0	0	0	330	552	
2	0	0	0	0	294	552	
3	0	0	0	0	411	552	
4	0	0	0	0	356	552	
5	0	0	0	0	376	552	
6	0	0	0	0	480	553	
7	0	0	0	0	459	553	
8	0	0	0	0	516	553	
9	0	0	0	0	501	553	
10	0	0	0	0	429	553	
11	0	0	0	0	420	553	
12	0	0	0	0	335	553	
13	0	0	0	0	353	553	
14	0	0	0	0	337	553	
15	0	0	0	0	424	553	
0	0	0	0	0	362	553	
1	0	0	0	0	500	553	
2	0	0	0	0	243	553	
3	0	0	0	0	364	554	
4	0	0	0	0	302	554	
5	0	0	0	0	355	553	
6	0	0	0	0	333	554	
7	0	0	0	0	322	554	
8	0	0	0	0	356	554	
9	0	0	0	0	335	554	
10	0	0	0	0	375	554	
11	0	0	0	0	358	554	
12	0	0	0	0	413	554	
13	0	0	0	0	268	554	
14	0	0	0	0	348	554	
15	0	0	0	0	392	554	
0	0	0	0	0	389	554	
1	0	0	0	0	403	554	
2	0	0	0	0	424	553	
3	0	0	0	0	310	554	
4	0	0	0	0	399	554	
5	0	0	0	0	374	554	
6	0	0	0	0	385	554	
7	0	0	0	0	445	554	
8	0	0	0	0	460	554	
9	0	0	0	0	376	554	
10	0	0	0	0	457	554	
11	0	0	0	0	412	554	
12	0	0	0	0	371	554	
13	0	0	0	0	443	554	
14	0	0	0	0	425	554	
15	0	0	0	0	478	554	
0	0	0	0	0	459	554	
1	0	0	0	0	446	554	
2	0	0	0	0	491	554	
3	0	0	0	0	525	554	
4	0	0	0	0	713	554	
5	0	0	0	0	676	554	
6	0	0	0	0	566	554	
7	0	0	0	0	471	554	
8	0	0	0	0	379	554	
9	0	0	0	0	416	554	
10	0	0	0	0	369	554	
11	0	0	0	0	347	554	
12	0	0	0	0	321	554	
13	0	0	0	0	421	554	
14	0	0	0	0	309	554	
15	0	0	0	0	441	553	
0	0	0	0	0	433	553	
1	0	0	0	0	448	554	
2	0	0	0	0	434	553	
3	0	0	0	0	444	554	
4	0	0	0	0	431	553	
5	0	0	0	0	405	554	
6	0	0	0	0	458	554	
7	0	0	0	0	519	554	
8	0	0	0	0	503	554	
9	0	0	0	0	499	554	
10	0	0	0	0	536	554	
11	0	0	0	0	439	554	
12	0	0	0	0	433	554	
13	0	0	0	0	417	554	
14	0	0	0	0	411	554	
15	0	0	0	0	462	554	
0	0	0	0	0	483	554	
1	0	0	0	0	455	554	
2	0	0	0	0	443	554	
3	0	0	0	0	420	554	
4	0	0	0	0	387	554	
5	0	0	0	0	400	554	
6	0	0	0	0	414	554	
7	0	0	0	0	435	554	
8	0	0	0	0	447	554	
9	0	0	0	0	445	554	
10	0	0	0	0	492	554	
11	0	0	0	0	516	554	
12	0	0	0	0	551	555	
13	0	0	0	0	493	554	
14	0	0	0	0	516	554	
15	0	0	0	0	485	555	
0	0	0	0	0	589	555	
1	0	0	0	0	561	555	
2	0	0	0	0	571	555	
3	0	0	0	0	511	555	
4	0	0	0	0	556	555	
5	0	0	0	0	543	555	
6	0	0	0	0	595	556	
7	0	0	0	0	573	556	
8	0	0	0	0	667	556	
9	0	0	0	0	641	556	
10	0	0	0	0	614	556	
11	0	0	0	0	632	556	
12	0	0	0	0	652	556	
13	0	0	0	0	732	556	
14	0	0	0	0	632	556	
15	0	0	0	0	617	556	
0	0	0	0	0	608	556	
1	0	0	0	0	624	556	
2	0	0	0	0	544	556	
3	0	0	0	0	589	556	
4	0	0	0	0	631	556	
5	0	0	0	0	624	556	
6	0	0	0	0	615	556	
7	0	0	0	0	635	556	
8	0	0	0	0	611	556	
9	0	0	0	0	559	556	
10	0	0	0	0	587	556	
11	0	0	0	0	591	556	
12	0	0	0	0	568	556	
13	0	0	0	0	595	557	
14	0	0	0	0	558	556	
15	0	0	0	0	537	557	
0	0	0	0	0	590	556	
1	0	0	0	0	500	557	
2	0	0	0	0	481	557	
3	0	0	0	0	536	556	
4	0	0	0	0	496	557	
5	0	0	0	0	510	557	
6	0	0	0	0	502	557	
7	0	0	0	0	498	557	
8	0	0	0	0	494	556	
9	0	0	0	0	511	556	
10	0	0	0	0	512	556	
11	0	0	0	0	549	556	
12	0	0	0	0	579	557	
13	0	0	0	0	535	556	
14	0	0	0	0	599	557	
15	0	0	0	0	550	557	
0	0	0	0	0	538	557	
1	0	0	0	0	517	557	
2	0	0	0	0	550	557	
3	0	0	0	0	552	557	
4	0	0	0	0	577	558	
5	0	0	0	0	577	558	
6	0	0	0	0	626	558	
7	0	0	0	0	564	558	
8	0	0	0	0	675	558	
9	0	0	0	0	677	558	
10	0	0	0	0	565	558	
11	0	0	0	0	508	558	
12	0	0	0	0	534	558	
13	0	0	0	0	499	558	
14	0	0	0	0	564	558	
15	0	0	0	0	442	558	
0	0	0	0	0	487	558	
1	0	0	0	0	511	558	
2	0	0	0	0	495	558	
3	0	0	0	0	536	558	
4	0	0	0	0	568	558	
5	0	0	0	0	500	557	
6	0	0	0	0	532	557	
7	0	0	0	0	517	558	
8	0	0	0	0	537	557	
9	0	0	0	0	520	557	
10	0	0	0	0	514	557	
11	0	0	0	0	507	556	
12	0	0	0	0	521	557	
13	0	0	0	0	530	556	
14	0	0	0	0	535	556	
15	0	0	0	0	524	556	
0	0	0	0	0	492	556	
1	0	0	0	0	519	556	
2	0	0	0	0	489	556	
3	0	0	0	0	534	556	
4	0	0	0	0	505	556	
5	0	0	0	0	509	556	
6	0	0	0	0	528	556	
7	0	0	0	0	512	556	
8	0	0	0	0	483	556	
9	0	0	0	0	470	556	
10	0	0	0	0	482	556	
11	0	0	0	0	468	556	
12	0	0	0	0	465	557	
13	0	0	0	0	511	557	
14	0	0	0	0	488	558	
15	0	0	0	0	487	558	
0	0	0	0	0	518	558	
1	0	0	0	0	526	558	
2	0	0	0	0	550	558	
3	0	0	0	0	501	558	
4	0	0	0	0	525	558	
5	0	0	0	0	520	558	
6	0	0	0	0	486	558	
7	0	0	0	0	524	558	
8	0	0	0	0	544	558	
9	0	0	0	0	501	558	
10	0	0	0	0	473	558	
11	0	0	0	0	498	558	
12	0	0	0	0	497	558	
13	0	0	0	0	525	558	
14	0	0	0	0	492	558	
15	0	0	0	0	514	558	
0	0	0	0	0	515	558	
1	0	0	0	0	473	558	
2	0	0	0	0	562	559	
3	0	0	0	0	492	558	
4	0	0	0	0	491	558	
5	0	0	0	0	486	558	
6	0	0	0	0	502	558	
7	0	0	0	0	503	559	
8	0	0	0	0	536	558	
9	0	0	0	0	533	558	
10	0	0	0	0	488	559	
11	0	0	0	0	450	558	
12	0	0	0	0	516	559	
13	0	0	0	0	522	559	
14	0	0	0	0	496	559	
15	0	0	0	0	503	559	
0	0	0	0	0	525	559	
1	0	0	0	0	519	559	
2	0	0	0	0	532	558	
3	0	0	0	0	523	559	
4	0	0	0	0	523	559	
5	0	0	0	0	492	559	
6	0	0	0	0	537	559	
7	0	0	0	0	539	559	
8	0	0	0	0	505	560	
9	0	0	0	0	491	560	
10	0	0	0	0	509	560	
11	0	0	0	0	487	560	
12	0	0	0	0	495	560	
13	0	0	0	0	475	560	
14	0	0	0	0	486	560	
15	0	0	0	0	499	560	
0	0	0	0	0	489	560	
1	0	0	0	0	486	560	
2	0	0	0	0	492	560	
3	0	0	0	0	503	560	
4	0	0	0	0	495	560	
5	0	0	0	0	493	560	
6	0	0	0	0	579	560	
7	0	0	0	0	686	560	
8	0	0	0	0	660	560	
9	0	0	0	0	494	560	
10	0	0	0	0	502	560	
11	0	0	0	0	476	560	
12	0	0	0	0	481	560	
13	0	0	0	0	488	560	
14	0	0	0	0	488	560	
15	0	0	0	0	488	560	
0	0	0	0	0	505	560	
1	0	0	0	0	486	560	
2	0	0	0	0	484	560	
3	0	0	0	0	516	560	
4	0	0	0	0	549	560	
5	0	0	0	0	510	560	
6	0	0	0	0	505	560	
7	0	0	0	0	531	560	
8	0	0	0	0	479	560	
9	0	0	0	0	519	560	
10	0	0	0	0	521	559	
11	0	0	0	0	524	559	
12	0	0	0	0	503	559	
13	0	0	0	0	512	559	
14	0	0	0	0	541	560	
15	0	0	0	0	519	559	
0	0	0	0	0	554	560	
1	0	0	0	0	517	559	
2	0	0	0	0	541	559	
3	0	0	0	0	524	559	
4	0	0	0	0	521	559	
5	0	0	0	0	511	559	
6	0	0	0	0	471	559	
7	0	0	0	0	503	559	
8	0	0	0	0	490	559	
9	0	0	0	0	477	559	
10	0	0	0	0	483	559	
11	0	0	0	0	478	559	
12	0	0	0	0	471	559	
13	0	0	0	0	506	559	
14	0	0	0	0	484	559	
15	0	0	0	0	527	559	
0	0	0	0	0	535	559	
1	0	0	0	0	507	559	
2	0	0	0	0	489	559	
3	0	0	0	0	537	559	
4	0	0	0	0	531	559	
5	0	0	0	0	462	559	
6	0	0	0	0	491	559	
7	0	0	0	0	515	560	
8	0	0	0	0	516	559	
9	0	0	0	0	505	560	
10	0	0	0	0	531	560	
11	0	0	0	0	489	560	
12	0	0	0	0	489	560	
13	0	0	0	0	451	559	
14	0	0	0	0	561	560	
15	0	0	0	0	463	560	
0	0	0	0	0	492	560	
1	0	0	0	0	504	560	
2	0	0	0	0	494	559	
3	0	0	0	0	505	560	
4	0	0	0	0	507	559	
5	0	0	0	0	482	559	
6	0	0	0	0	526	559	
7	0	0	0	0	503	559	
8	0	0	0	0	517	559	
9	0	0	0	0	500	559	
10	0	0	0	0	515	559	
11	0	0	0	0	558	559	
12	0	0	0	0	447	559	
13	0	0	0	0	531	559	
14	0	0	0	0	508	559	
15	0	0	0	0	561	559	
0	0	0	0	0	541	559	
1	0	0	0	0	543	559	
2	0	0	0	0	504	559	
3	0	0	0	0	542	559	
4	0	0	0	0	536	559	
5	0	0	0	0	530	559	
6	0	0	0	0	545	559	
7	0	0	0	0	556	559	
8	0	0	0	0	579	559	
9	0	0	0	0	567	559	
10	0	0	0	0	527	559	
11	0	0	0	0	541	559	
12	0	0	0	0	527	559	
13	0	0	0	0	607	559	
14	0	0	0	0	472	559	
15	0	0	0	0	475	559	
0	0	0	0	0	468	559	
1	0	0	0	0	526	559	
2	0	0	0	0	491	559	
3	0	0	0	0	508	559	
4	0	0	0	0	468	559	
5	0	0	0	0	487	559	
6	0	0	0	0	508	559	
7	0	0	0	0	489	559	
8	0	0	0	0	433	559	
9	0	0	0	0	468	559	
10	0	0	0	0	641	559	
11	0	0	0	0	687	559	
12	0	0	0	0	608	559	
13	0	0	0	0	491	558	
14	0	0	0	0	448	558	
15	0	0	0	0	470	558	
0	0	0	0	0	428	558	
1	0	0	0	0	473	558	
2	0	0	0	0	454	558	
3	0	0	0	0	460	558	
4	0	0	0	0	474	558	
5	0	0	0	0	504	558	
6	0	0	0	0	514	558	
7	0	0	0	0	476	558	
8	0	0	0	0	551	558	
9	0	0	0	0	442	558	
10	0	0	0	0	436	558	
11	0	0	0	0	499	558	
12	0	0	0	0	472	558	
13	0	0	0	0	495	558	
14	0	0	0	0	538	558	
15	0	0	0	0	486	558	
0	0	0	0	0	522	558	
1	0	0	0	0	515	558	
2	0	0	0	0	530	558	
3	0	0	0	0	540	558	
4	0	0	0	0	509	558	
5	0	0	0	0	536	558	
6	0	0	0	0	479	558	
7	0	0	0	0	510	558	
8	0	0	0	0	508	558	
9	0	0	0	0	490	558	
10	0	0	0	0	488	558	
11	0	0	0	0	504	557	
12	0	0	0	0	483	558	
13	0	0	0	0	448	557	
14	0	0	0	0	520	557	
15	0	0	0	0	484	557	
0	0	0	0	0	516	557	
1	0	0	0	0	495	557	
2	0	0	0	0	457	557	
3	0	0	0	0	529	557	
4	0	0	0	0	532	557	
5	0	0	0	0	522	558	
6	0	0	0	0	495	558	
7	0	0	0	0	540	558	
8	0	0	0	0	497	558	
9	0	0	0	0	496	558	
10	0	0	0	0	489	558	
11	0	0	0	0	492	558	
12	0	0	0	0	512	558	
13	0	0	0	0	523	558	
14	0	0	0	0	509	558	
15	0	0	0	0	568	558	
